datetime,YYYYMMDD,HH,T,TD,T_260
2025-06-24 17:00:00+02:00,20250624,16,19.3,15.3,19.3
2025-06-24 18:00:00+02:00,20250624,17,21.5,15.6,21.5
2025-06-24 19:00:00+02:00,20250624,18,21.4,15.6,21.4
2025-06-24 20:00:00+02:00,20250624,19,21.4,15.6,21.4
2025-06-24 21:00:00+02:00,20250624,20,20.9,15.5,20.9
2025-06-24 22:00:00+02:00,20250624,21,20.1,15.5,20.1
2025-06-24 23:00:00+02:00,20250624,22,19.3,14.4,19.3
2025-06-25 00:00:00+02:00,20250624,23,18.5,14.3,18.5
2025-06-25 01:00:00+02:00,20250624,24,18.1,14.9,18.1
2025-06-25 02:00:00+02:00,20250625,1,17.5,15.5,17.5
2025-06-25 03:00:00+02:00,20250625,2,17.2,16.0,17.2
2025-06-25 04:00:00+02:00,20250625,3,17.1,16.0,17.1
2025-06-25 05:00:00+02:00,20250625,4,16.9,15.8,16.9
2025-06-25 06:00:00+02:00,20250625,5,17.6,16.2,17.6
2025-06-25 07:00:00+02:00,20250625,6,18.9,16.5,18.9
2025-06-25 08:00:00+02:00,20250625,7,20.0,15.7,20.0
2025-06-25 09:00:00+02:00,20250625,8,20.4,15.6,20.4
2025-06-25 10:00:00+02:00,20250625,9,20.9,15.9,20.9
2025-06-25 11:00:00+02:00,20250625,10,21.5,16.0,21.5
2025-06-25 12:00:00+02:00,20250625,11,21.9,16.2,21.9
2025-06-25 13:00:00+02:00,20250625,12,22.5,15.9,22.5
2025-06-25 14:00:00+02:00,20250625,13,23.8,16.1,23.8
2025-06-25 15:00:00+02:00,20250625,14,23.7,16.0,23.7
2025-06-25 16:00:00+02:00,20250625,15,25.0,14.7,25.0
2025-06-25 17:00:00+02:00,20250625,16,24.9,14.8,24.9
2025-06-25 18:00:00+02:00,20250625,17,24.4,15.9,24.4
2025-06-25 19:00:00+02:00,20250625,18,23.7,16.3,23.7
2025-06-25 20:00:00+02:00,20250625,19,23.1,16.2,23.1
2025-06-25 21:00:00+02:00,20250625,20,20.9,16.5,20.9
2025-06-25 22:00:00+02:00,20250625,21,19.6,16.4,19.6
2025-06-25 23:00:00+02:00,20250625,22,18.3,16.3,18.3
2025-06-26 00:00:00+02:00,20250625,23,18.3,16.1,18.3
2025-06-26 01:00:00+02:00,20250625,24,18.9,15.9,18.9
2025-06-26 02:00:00+02:00,20250626,1,18.8,16.0,18.8
2025-06-26 03:00:00+02:00,20250626,2,18.5,17.5,18.5
2025-06-26 04:00:00+02:00,20250626,3,17.8,17.5,17.8
2025-06-26 05:00:00+02:00,20250626,4,18.3,17.5,18.3
2025-06-26 06:00:00+02:00,20250626,5,18.8,17.9,18.8
2025-06-26 07:00:00+02:00,20250626,6,19.0,18.3,19.0
2025-06-26 08:00:00+02:00,20250626,7,19.3,18.8,19.3
2025-06-26 09:00:00+02:00,20250626,8,20.1,19.1,20.1
2025-06-26 10:00:00+02:00,20250626,9,20.5,18.4,20.5
2025-06-26 11:00:00+02:00,20250626,10,20.8,15.5,20.8
2025-06-26 12:00:00+02:00,20250626,11,21.4,16.7,21.4
2025-06-26 13:00:00+02:00,20250626,12,22.0,17.5,22.0
2025-06-26 14:00:00+02:00,20250626,13,21.9,16.0,21.9
2025-06-26 15:00:00+02:00,20250626,14,21.1,15.4,21.1
2025-06-26 16:00:00+02:00,20250626,15,20.8,15.6,20.8
2025-06-26 17:00:00+02:00,20250626,16,20.7,16.4,20.7
2025-06-26 18:00:00+02:00,20250626,17,20.8,16.6,20.8
2025-06-26 19:00:00+02:00,20250626,18,21.0,16.7,21.0
2025-06-26 20:00:00+02:00,20250626,19,20.9,15.0,20.9
2025-06-26 21:00:00+02:00,20250626,20,20.6,12.0,20.6
2025-06-26 22:00:00+02:00,20250626,21,19.4,12.3,19.4
2025-06-26 23:00:00+02:00,20250626,22,18.3,13.6,18.3
2025-06-27 00:00:00+02:00,20250626,23,17.7,14.5,17.7
2025-06-27 01:00:00+02:00,20250626,24,17.1,15.0,17.1
2025-06-27 02:00:00+02:00,20250627,1,16.6,14.7,16.6
2025-06-27 03:00:00+02:00,20250627,2,15.5,14.1,15.5
2025-06-27 04:00:00+02:00,20250627,3,14.4,13.5,14.4
2025-06-27 05:00:00+02:00,20250627,4,15.4,14.2,15.4
2025-06-27 06:00:00+02:00,20250627,5,14.0,12.3,14.0
2025-06-27 07:00:00+02:00,20250627,6,13.9,12.7,13.9
2025-06-27 08:00:00+02:00,20250627,7,14.4,13.0,14.4
2025-06-27 09:00:00+02:00,20250627,8,15.8,12.4,15.8
2025-06-27 10:00:00+02:00,20250627,9,17.5,12.9,17.5
2025-06-27 11:00:00+02:00,20250627,10,18.9,11.1,18.9
2025-06-27 12:00:00+02:00,20250627,11,19.2,10.6,19.2
2025-06-27 13:00:00+02:00,20250627,12,19.2,10.9,19.2
2025-06-27 14:00:00+02:00,20250627,13,20.6,12.0,20.6
2025-06-27 15:00:00+02:00,20250627,14,21.0,12.8,21.0
2025-06-27 16:00:00+02:00,20250627,15,22.1,13.0,22.1
2025-06-27 17:00:00+02:00,20250627,16,22.4,13.4,22.4
2025-06-27 18:00:00+02:00,20250627,17,23.3,14.4,23.3
2025-06-27 19:00:00+02:00,20250627,18,23.1,14.5,23.1
2025-06-27 20:00:00+02:00,20250627,19,22.3,15.5,22.3
2025-06-27 21:00:00+02:00,20250627,20,21.5,15.8,21.5
2025-06-27 22:00:00+02:00,20250627,21,20.5,16.4,20.5
2025-06-27 23:00:00+02:00,20250627,22,19.6,16.5,19.6
2025-06-28 00:00:00+02:00,20250627,23,19.7,16.8,19.7
2025-06-28 01:00:00+02:00,20250627,24,19.5,16.3,19.5
2025-06-28 02:00:00+02:00,20250628,1,19.1,16.2,19.1
2025-06-28 03:00:00+02:00,20250628,2,18.5,16.0,18.5
2025-06-28 04:00:00+02:00,20250628,3,18.0,15.8,18.0
2025-06-28 05:00:00+02:00,20250628,4,18.1,15.8,18.1
2025-06-28 06:00:00+02:00,20250628,5,18.6,15.9,18.6
2025-06-28 07:00:00+02:00,20250628,6,19.2,16.3,19.2
2025-06-28 08:00:00+02:00,20250628,7,19.8,16.8,19.8
2025-06-28 09:00:00+02:00,20250628,8,21.2,17.2,21.2
2025-06-28 10:00:00+02:00,20250628,9,21.7,17.7,21.7
2025-06-28 11:00:00+02:00,20250628,10,22.4,18.0,22.4
2025-06-28 12:00:00+02:00,20250628,11,22.2,17.7,22.2
2025-06-28 13:00:00+02:00,20250628,12,23.1,18.1,23.1
2025-06-28 14:00:00+02:00,20250628,13,23.8,18.0,23.8
2025-06-28 15:00:00+02:00,20250628,14,24.8,17.9,24.8
2025-06-28 16:00:00+02:00,20250628,15,24.5,18.3,24.5
2025-06-28 17:00:00+02:00,20250628,16,24.6,18.4,24.6
2025-06-28 18:00:00+02:00,20250628,17,24.5,17.9,24.5
2025-06-28 19:00:00+02:00,20250628,18,24.9,17.9,24.9
2025-06-28 20:00:00+02:00,20250628,19,23.7,17.7,23.7
2025-06-28 21:00:00+02:00,20250628,20,22.4,17.2,22.4
2025-06-28 22:00:00+02:00,20250628,21,21.3,17.1,21.3
2025-06-28 23:00:00+02:00,20250628,22,20.8,17.1,20.8
2025-06-29 00:00:00+02:00,20250628,23,21.0,17.2,21.0
2025-06-29 01:00:00+02:00,20250628,24,20.3,17.4,20.3
2025-06-29 02:00:00+02:00,20250629,1,19.8,17.2,19.8
2025-06-29 03:00:00+02:00,20250629,2,19.1,17.2,19.1
2025-06-29 04:00:00+02:00,20250629,3,18.5,17.3,18.5
2025-06-29 05:00:00+02:00,20250629,4,18.4,17.3,18.4
2025-06-29 06:00:00+02:00,20250629,5,19.6,17.6,19.6
2025-06-29 07:00:00+02:00,20250629,6,20.9,17.4,20.9
2025-06-29 08:00:00+02:00,20250629,7,22.3,16.6,22.3
2025-06-29 09:00:00+02:00,20250629,8,23.2,16.9,23.2
2025-06-29 10:00:00+02:00,20250629,9,24.3,16.7,24.3
2025-06-29 11:00:00+02:00,20250629,10,25.0,17.2,25.0
2025-06-29 12:00:00+02:00,20250629,11,25.1,16.7,25.1
2025-06-29 13:00:00+02:00,20250629,12,26.1,17.0,26.1
2025-06-29 14:00:00+02:00,20250629,13,26.9,17.1,26.9
2025-06-29 15:00:00+02:00,20250629,14,26.8,17.4,26.8
2025-06-29 16:00:00+02:00,20250629,15,26.4,17.5,26.4
2025-06-29 17:00:00+02:00,20250629,16,25.7,17.1,25.7
2025-06-29 18:00:00+02:00,20250629,17,24.7,16.8,24.7
2025-06-29 19:00:00+02:00,20250629,18,22.8,16.8,22.8
2025-06-29 20:00:00+02:00,20250629,19,21.4,15.8,21.4
2025-06-29 21:00:00+02:00,20250629,20,19.8,14.8,19.8
2025-06-29 22:00:00+02:00,20250629,21,18.8,14.0,18.8
2025-06-29 23:00:00+02:00,20250629,22,18.1,14.0,18.1
2025-06-30 00:00:00+02:00,20250629,23,16.2,13.9,16.2
2025-06-30 01:00:00+02:00,20250629,24,15.6,14.0,15.6
2025-06-30 02:00:00+02:00,20250630,1,14.5,13.4,14.5
2025-06-30 03:00:00+02:00,20250630,2,13.7,12.9,13.7
2025-06-30 04:00:00+02:00,20250630,3,14.1,12.6,14.1
2025-06-30 05:00:00+02:00,20250630,4,14.1,12.6,14.1
2025-06-30 06:00:00+02:00,20250630,5,15.8,12.8,15.8
2025-06-30 07:00:00+02:00,20250630,6,18.5,13.8,18.5
2025-06-30 08:00:00+02:00,20250630,7,20.7,13.9,20.7
2025-06-30 09:00:00+02:00,20250630,8,22.8,15.2,22.8
2025-06-30 10:00:00+02:00,20250630,9,24.5,16.9,24.5
2025-06-30 11:00:00+02:00,20250630,10,25.2,15.9,25.2
2025-06-30 12:00:00+02:00,20250630,11,26.8,16.8,26.8
2025-06-30 13:00:00+02:00,20250630,12,27.8,16.3,27.8
2025-06-30 14:00:00+02:00,20250630,13,28.6,15.6,28.6
2025-06-30 15:00:00+02:00,20250630,14,29.4,16.1,29.4
2025-06-30 16:00:00+02:00,20250630,15,29.3,15.0,29.3
2025-06-30 17:00:00+02:00,20250630,16,29.5,13.7,29.5
2025-06-30 18:00:00+02:00,20250630,17,29.5,14.9,29.5
2025-06-30 19:00:00+02:00,20250630,18,28.9,16.4,28.9
2025-06-30 20:00:00+02:00,20250630,19,27.7,16.5,27.7
2025-06-30 21:00:00+02:00,20250630,20,25.2,15.0,25.2
2025-06-30 22:00:00+02:00,20250630,21,23.4,13.4,23.4
2025-06-30 23:00:00+02:00,20250630,22,22.5,11.6,22.5
2025-07-01 00:00:00+02:00,20250630,23,20.9,11.5,20.9
2025-07-01 01:00:00+02:00,20250630,24,18.5,13.2,18.5
2025-07-01 02:00:00+02:00,20250701,1,17.5,13.5,17.5
2025-07-01 03:00:00+02:00,20250701,2,16.9,13.0,16.9
2025-07-01 04:00:00+02:00,20250701,3,15.9,13.2,15.9
2025-07-01 05:00:00+02:00,20250701,4,16.1,13.6,16.1
2025-07-01 06:00:00+02:00,20250701,5,20.5,13.4,20.5
2025-07-01 07:00:00+02:00,20250701,6,22.5,14.3,22.5
2025-07-01 08:00:00+02:00,20250701,7,24.9,16.1,24.9
2025-07-01 09:00:00+02:00,20250701,8,27.7,17.6,27.7
2025-07-01 10:00:00+02:00,20250701,9,30.0,16.9,30.0
2025-07-01 11:00:00+02:00,20250701,10,31.7,15.9,31.7
2025-07-01 12:00:00+02:00,20250701,11,32.5,17.8,32.5
2025-07-01 13:00:00+02:00,20250701,12,33.6,17.7,33.6
2025-07-01 14:00:00+02:00,20250701,13,34.3,17.3,34.3
2025-07-01 15:00:00+02:00,20250701,14,35.3,14.5,35.3
2025-07-01 16:00:00+02:00,20250701,15,34.7,14.8,34.7
2025-07-01 17:00:00+02:00,20250701,16,35.3,15.5,35.3
2025-07-01 18:00:00+02:00,20250701,17,34.8,15.8,34.8
2025-07-01 19:00:00+02:00,20250701,18,34.0,16.3,34.0
2025-07-01 20:00:00+02:00,20250701,19,31.3,20.3,31.3
2025-07-01 21:00:00+02:00,20250701,20,26.8,20.9,26.8
2025-07-01 22:00:00+02:00,20250701,21,27.8,18.0,27.8
2025-07-01 23:00:00+02:00,20250701,22,25.9,17.2,25.9
2025-07-02 00:00:00+02:00,20250701,23,24.8,16.6,24.8
2025-07-02 01:00:00+02:00,20250701,24,22.3,17.4,22.3
2025-07-02 02:00:00+02:00,20250702,1,19.9,17.5,19.9
2025-07-02 03:00:00+02:00,20250702,2,18.9,17.5,18.9
2025-07-02 04:00:00+02:00,20250702,3,18.4,17.4,18.4
2025-07-02 05:00:00+02:00,20250702,4,19.6,17.3,19.6
2025-07-02 06:00:00+02:00,20250702,5,21.6,18.1,21.6
2025-07-02 07:00:00+02:00,20250702,6,23.2,18.5,23.2
2025-07-02 08:00:00+02:00,20250702,7,25.9,18.2,25.9
2025-07-02 09:00:00+02:00,20250702,8,28.0,16.8,28.0
2025-07-02 10:00:00+02:00,20250702,9,29.4,18.4,29.4
2025-07-02 11:00:00+02:00,20250702,10,31.4,16.6,31.4
2025-07-02 12:00:00+02:00,20250702,11,32.4,15.5,32.4
2025-07-02 13:00:00+02:00,20250702,12,32.4,18.2,32.4
2025-07-02 14:00:00+02:00,20250702,13,33.6,14.7,33.6
2025-07-02 15:00:00+02:00,20250702,14,26.1,18.2,26.1
2025-07-02 16:00:00+02:00,20250702,15,26.1,16.9,26.1
2025-07-02 17:00:00+02:00,20250702,16,24.0,17.4,24.0
2025-07-02 18:00:00+02:00,20250702,17,22.8,17.1,22.8
2025-07-02 19:00:00+02:00,20250702,18,19.3,17.8,19.3
2025-07-02 20:00:00+02:00,20250702,19,18.7,16.7,18.7
2025-07-02 21:00:00+02:00,20250702,20,18.1,15.3,18.1
2025-07-02 22:00:00+02:00,20250702,21,17.4,14.2,17.4
2025-07-02 23:00:00+02:00,20250702,22,16.8,13.3,16.8
2025-07-03 00:00:00+02:00,20250702,23,16.2,13.6,16.2
2025-07-03 01:00:00+02:00,20250702,24,16.0,13.3,16.0
2025-07-03 02:00:00+02:00,20250703,1,15.6,12.8,15.6
2025-07-03 03:00:00+02:00,20250703,2,15.1,11.5,15.1
2025-07-03 04:00:00+02:00,20250703,3,15.1,11.2,15.1
2025-07-03 05:00:00+02:00,20250703,4,15.0,10.9,15.0
2025-07-03 06:00:00+02:00,20250703,5,15.7,11.3,15.7
2025-07-03 07:00:00+02:00,20250703,6,15.8,11.4,15.8
2025-07-03 08:00:00+02:00,20250703,7,16.9,11.5,16.9
2025-07-03 09:00:00+02:00,20250703,8,17.9,12.1,17.9
2025-07-03 10:00:00+02:00,20250703,9,19.5,12.1,19.5
2025-07-03 11:00:00+02:00,20250703,10,19.5,11.2,19.5
2025-07-03 12:00:00+02:00,20250703,11,20.7,10.8,20.7
2025-07-03 13:00:00+02:00,20250703,12,20.7,10.4,20.7
2025-07-03 14:00:00+02:00,20250703,13,21.1,9.3,21.1
2025-07-03 15:00:00+02:00,20250703,14,21.2,9.7,21.2
2025-07-03 16:00:00+02:00,20250703,15,21.8,11.0,21.8
2025-07-03 17:00:00+02:00,20250703,16,21.1,10.6,21.1
2025-07-03 18:00:00+02:00,20250703,17,20.5,10.2,20.5
2025-07-03 19:00:00+02:00,20250703,18,19.5,9.0,19.5
2025-07-03 20:00:00+02:00,20250703,19,18.2,8.4,18.2
2025-07-03 21:00:00+02:00,20250703,20,16.4,8.5,16.4
2025-07-03 22:00:00+02:00,20250703,21,13.4,9.8,13.4
2025-07-03 23:00:00+02:00,20250703,22,12.4,9.7,12.4
2025-07-04 00:00:00+02:00,20250703,23,10.9,9.9,10.9
2025-07-04 01:00:00+02:00,20250703,24,9.7,9.0,9.7
2025-07-04 02:00:00+02:00,20250704,1,9.3,9.1,9.3
2025-07-04 03:00:00+02:00,20250704,2,9.0,8.7,9.0
2025-07-04 04:00:00+02:00,20250704,3,8.6,8.4,8.6
2025-07-04 05:00:00+02:00,20250704,4,8.8,8.8,8.8
2025-07-04 06:00:00+02:00,20250704,5,11.8,11.0,11.8
2025-07-04 07:00:00+02:00,20250704,6,15.8,12.1,15.8
2025-07-04 08:00:00+02:00,20250704,7,18.0,9.9,18.0
2025-07-04 09:00:00+02:00,20250704,8,20.0,8.9,20.0
2025-07-04 10:00:00+02:00,20250704,9,21.1,8.4,21.1
2025-07-04 11:00:00+02:00,20250704,10,22.4,8.3,22.4
2025-07-04 12:00:00+02:00,20250704,11,23.5,8.4,23.5
2025-07-04 13:00:00+02:00,20250704,12,23.2,7.9,23.2
2025-07-04 14:00:00+02:00,20250704,13,23.3,9.2,23.3
2025-07-04 15:00:00+02:00,20250704,14,23.1,9.0,23.1
2025-07-04 16:00:00+02:00,20250704,15,24.0,7.9,24.0
2025-07-04 17:00:00+02:00,20250704,16,23.9,6.9,23.9
2025-07-04 18:00:00+02:00,20250704,17,23.4,7.6,23.4
2025-07-04 19:00:00+02:00,20250704,18,23.2,5.6,23.2
2025-07-04 20:00:00+02:00,20250704,19,22.0,7.8,22.0
2025-07-04 21:00:00+02:00,20250704,20,20.3,8.7,20.3
2025-07-04 22:00:00+02:00,20250704,21,19.1,8.7,19.1
2025-07-04 23:00:00+02:00,20250704,22,18.6,8.7,18.6
2025-07-05 00:00:00+02:00,20250704,23,18.0,9.4,18.0
2025-07-05 01:00:00+02:00,20250704,24,18.0,10.2,18.0
2025-07-05 02:00:00+02:00,20250705,1,18.1,8.8,18.1
2025-07-05 03:00:00+02:00,20250705,2,18.1,9.5,18.1
2025-07-05 04:00:00+02:00,20250705,3,17.6,9.4,17.6
2025-07-05 05:00:00+02:00,20250705,4,16.8,10.1,16.8
2025-07-05 06:00:00+02:00,20250705,5,16.9,10.9,16.9
2025-07-05 07:00:00+02:00,20250705,6,17.4,12.0,17.4
2025-07-05 08:00:00+02:00,20250705,7,17.6,12.6,17.6
2025-07-05 09:00:00+02:00,20250705,8,18.5,13.6,18.5
2025-07-05 10:00:00+02:00,20250705,9,19.7,14.1,19.7
2025-07-05 11:00:00+02:00,20250705,10,19.8,12.6,19.8
2025-07-05 12:00:00+02:00,20250705,11,20.3,14.1,20.3
2025-07-05 13:00:00+02:00,20250705,12,20.0,13.8,20.0
2025-07-05 14:00:00+02:00,20250705,13,20.4,14.0,20.4
2025-07-05 15:00:00+02:00,20250705,14,20.9,14.7,20.9
2025-07-05 16:00:00+02:00,20250705,15,20.5,14.6,20.5
2025-07-05 17:00:00+02:00,20250705,16,20.6,13.9,20.6
2025-07-05 18:00:00+02:00,20250705,17,20.0,14.9,20.0
2025-07-05 19:00:00+02:00,20250705,18,17.7,16.7,17.7
2025-07-05 20:00:00+02:00,20250705,19,17.4,16.6,17.4
2025-07-05 21:00:00+02:00,20250705,20,17.3,15.4,17.3
2025-07-05 22:00:00+02:00,20250705,21,17.0,15.8,17.0
2025-07-05 23:00:00+02:00,20250705,22,16.9,15.7,16.9
2025-07-06 00:00:00+02:00,20250705,23,17.4,15.8,17.4
2025-07-06 01:00:00+02:00,20250705,24,17.7,15.4,17.7
2025-07-06 02:00:00+02:00,20250706,1,17.7,15.4,17.7
2025-07-06 03:00:00+02:00,20250706,2,17.7,15.6,17.7
2025-07-06 04:00:00+02:00,20250706,3,17.6,15.7,17.6
2025-07-06 05:00:00+02:00,20250706,4,17.5,15.9,17.5
2025-07-06 06:00:00+02:00,20250706,5,17.5,16.0,17.5
2025-07-06 07:00:00+02:00,20250706,6,17.0,16.5,17.0
2025-07-06 08:00:00+02:00,20250706,7,17.7,16.8,17.7
2025-07-06 09:00:00+02:00,20250706,8,17.9,16.7,17.9
2025-07-06 10:00:00+02:00,20250706,9,18.2,16.3,18.2
2025-07-06 11:00:00+02:00,20250706,10,17.4,16.4,17.4
2025-07-06 12:00:00+02:00,20250706,11,16.4,16.0,16.4
2025-07-06 13:00:00+02:00,20250706,12,16.4,15.8,16.4
2025-07-06 14:00:00+02:00,20250706,13,16.4,15.8,16.4
2025-07-06 15:00:00+02:00,20250706,14,17.3,16.1,17.3
2025-07-06 16:00:00+02:00,20250706,15,18.9,16.3,18.9
2025-07-06 17:00:00+02:00,20250706,16,18.7,16.0,18.7
2025-07-06 18:00:00+02:00,20250706,17,15.9,15.1,15.9
2025-07-06 19:00:00+02:00,20250706,18,16.4,15.8,16.4
2025-07-06 20:00:00+02:00,20250706,19,17.1,16.0,17.1
2025-07-06 21:00:00+02:00,20250706,20,16.3,15.8,16.3
2025-07-06 22:00:00+02:00,20250706,21,16.4,15.9,16.4
2025-07-06 23:00:00+02:00,20250706,22,16.0,15.8,16.0
2025-07-07 00:00:00+02:00,20250706,23,16.1,16.0,16.1
2025-07-07 01:00:00+02:00,20250706,24,15.9,15.8,15.9
2025-07-07 02:00:00+02:00,20250707,1,15.5,14.9,15.5
2025-07-07 03:00:00+02:00,20250707,2,14.6,14.2,14.6
2025-07-07 04:00:00+02:00,20250707,3,14.3,14.2,14.3
2025-07-07 05:00:00+02:00,20250707,4,14.7,14.4,14.7
2025-07-07 06:00:00+02:00,20250707,5,15.2,14.2,15.2
2025-07-07 07:00:00+02:00,20250707,6,15.3,13.3,15.3
2025-07-07 08:00:00+02:00,20250707,7,16.0,13.3,16.0
2025-07-07 09:00:00+02:00,20250707,8,16.4,13.4,16.4
2025-07-07 10:00:00+02:00,20250707,9,17.4,12.8,17.4
2025-07-07 11:00:00+02:00,20250707,10,17.9,12.8,17.9
2025-07-07 12:00:00+02:00,20250707,11,17.4,12.3,17.4
2025-07-07 13:00:00+02:00,20250707,12,17.4,11.5,17.4
2025-07-07 14:00:00+02:00,20250707,13,18.8,10.9,18.8
2025-07-07 15:00:00+02:00,20250707,14,19.0,10.7,19.0
2025-07-07 16:00:00+02:00,20250707,15,17.4,9.4,17.4
2025-07-07 17:00:00+02:00,20250707,16,17.7,8.9,17.7
2025-07-07 18:00:00+02:00,20250707,17,17.9,8.1,17.9
2025-07-07 19:00:00+02:00,20250707,18,16.9,8.7,16.9
2025-07-07 20:00:00+02:00,20250707,19,15.8,9.8,15.8
2025-07-07 21:00:00+02:00,20250707,20,14.9,10.5,14.9
2025-07-07 22:00:00+02:00,20250707,21,14.5,9.2,14.5
2025-07-07 23:00:00+02:00,20250707,22,13.3,9.5,13.3
2025-07-08 00:00:00+02:00,20250707,23,13.0,9.7,13.0
2025-07-08 01:00:00+02:00,20250707,24,11.9,9.8,11.9
2025-07-08 02:00:00+02:00,20250708,1,10.9,9.7,10.9
2025-07-08 03:00:00+02:00,20250708,2,12.7,10.2,12.7
2025-07-08 04:00:00+02:00,20250708,3,11.6,10.1,11.6
2025-07-08 05:00:00+02:00,20250708,4,11.3,10.4,11.3
2025-07-08 06:00:00+02:00,20250708,5,11.7,10.8,11.7
2025-07-08 07:00:00+02:00,20250708,6,12.9,11.5,12.9
2025-07-08 08:00:00+02:00,20250708,7,14.0,11.4,14.0
2025-07-08 09:00:00+02:00,20250708,8,16.7,12.2,16.7
2025-07-08 10:00:00+02:00,20250708,9,16.3,12.0,16.3
2025-07-08 11:00:00+02:00,20250708,10,17.4,9.0,17.4
2025-07-08 12:00:00+02:00,20250708,11,17.3,9.1,17.3
2025-07-08 13:00:00+02:00,20250708,12,18.6,9.3,18.6
2025-07-08 14:00:00+02:00,20250708,13,17.8,10.1,17.8
2025-07-08 15:00:00+02:00,20250708,14,18.4,10.7,18.4
2025-07-08 16:00:00+02:00,20250708,15,16.4,13.2,16.4
2025-07-08 17:00:00+02:00,20250708,16,16.2,11.0,16.2
2025-07-08 18:00:00+02:00,20250708,17,16.2,12.5,16.2
2025-07-08 19:00:00+02:00,20250708,18,16.7,12.0,16.7
2025-07-08 20:00:00+02:00,20250708,19,16.1,12.0,16.1
2025-07-08 21:00:00+02:00,20250708,20,15.9,12.2,15.9
2025-07-08 22:00:00+02:00,20250708,21,15.6,12.5,15.6
2025-07-08 23:00:00+02:00,20250708,22,15.0,12.5,15.0
2025-07-09 00:00:00+02:00,20250708,23,14.1,12.3,14.1
2025-07-09 01:00:00+02:00,20250708,24,14.7,12.5,14.7
2025-07-09 02:00:00+02:00,20250709,1,14.7,12.4,14.7
2025-07-09 03:00:00+02:00,20250709,2,15.0,12.3,15.0
2025-07-09 04:00:00+02:00,20250709,3,14.9,12.4,14.9
2025-07-09 05:00:00+02:00,20250709,4,14.9,12.5,14.9
2025-07-09 06:00:00+02:00,20250709,5,15.4,12.6,15.4
2025-07-09 07:00:00+02:00,20250709,6,16.9,12.4,16.9
2025-07-09 08:00:00+02:00,20250709,7,16.5,12.4,16.5
2025-07-09 09:00:00+02:00,20250709,8,18.1,12.2,18.1
2025-07-09 10:00:00+02:00,20250709,9,19.5,11.5,19.5
2025-07-09 11:00:00+02:00,20250709,10,20.0,11.3,20.0
2025-07-09 12:00:00+02:00,20250709,11,20.0,10.8,20.0
2025-07-09 13:00:00+02:00,20250709,12,21.2,8.6,21.2
2025-07-09 14:00:00+02:00,20250709,13,22.0,9.3,22.0
2025-07-09 15:00:00+02:00,20250709,14,22.7,4.7,22.7
2025-07-09 16:00:00+02:00,20250709,15,23.0,7.9,23.0
2025-07-09 17:00:00+02:00,20250709,16,22.3,9.1,22.3
2025-07-09 18:00:00+02:00,20250709,17,22.1,10.0,22.1
2025-07-09 19:00:00+02:00,20250709,18,21.5,10.2,21.5
2025-07-09 20:00:00+02:00,20250709,19,20.4,11.7,20.4
2025-07-09 21:00:00+02:00,20250709,20,17.8,12.7,17.8
2025-07-09 22:00:00+02:00,20250709,21,14.3,12.8,14.3
2025-07-09 23:00:00+02:00,20250709,22,14.6,13.0,14.6
2025-07-10 00:00:00+02:00,20250709,23,15.3,12.9,15.3
2025-07-10 01:00:00+02:00,20250709,24,14.8,13.6,14.8
2025-07-10 02:00:00+02:00,20250710,1,12.6,12.2,12.6
2025-07-10 03:00:00+02:00,20250710,2,11.9,11.5,11.9
2025-07-10 04:00:00+02:00,20250710,3,11.1,11.1,11.1
2025-07-10 05:00:00+02:00,20250710,4,11.1,10.9,11.1
2025-07-10 06:00:00+02:00,20250710,5,13.5,12.7,13.5
2025-07-10 07:00:00+02:00,20250710,6,17.5,13.7,17.5
2025-07-10 08:00:00+02:00,20250710,7,18.5,12.4,18.5
2025-07-10 09:00:00+02:00,20250710,8,18.9,13.2,18.9
2025-07-10 10:00:00+02:00,20250710,9,19.8,12.8,19.8
2025-07-10 11:00:00+02:00,20250710,10,21.3,12.9,21.3
2025-07-10 12:00:00+02:00,20250710,11,21.5,13.5,21.5
2025-07-10 13:00:00+02:00,20250710,12,22.6,14.2,22.6
2025-07-10 14:00:00+02:00,20250710,13,23.0,14.5,23.0
2025-07-10 15:00:00+02:00,20250710,14,23.6,14.7,23.6
2025-07-10 16:00:00+02:00,20250710,15,23.6,13.5,23.6
2025-07-10 17:00:00+02:00,20250710,16,23.5,14.2,23.5
2025-07-10 18:00:00+02:00,20250710,17,22.8,13.9,22.8
2025-07-10 19:00:00+02:00,20250710,18,21.8,14.0,21.8
2025-07-10 20:00:00+02:00,20250710,19,20.7,13.0,20.7
2025-07-10 21:00:00+02:00,20250710,20,19.2,14.3,19.2
2025-07-10 22:00:00+02:00,20250710,21,17.9,14.8,17.9
2025-07-10 23:00:00+02:00,20250710,22,17.2,15.0,17.2
2025-07-11 00:00:00+02:00,20250710,23,16.0,14.9,16.0
2025-07-11 01:00:00+02:00,20250710,24,14.6,14.3,14.6
2025-07-11 02:00:00+02:00,20250711,1,13.6,13.5,13.6
2025-07-11 03:00:00+02:00,20250711,2,13.3,13.0,13.3
2025-07-11 04:00:00+02:00,20250711,3,12.5,12.3,12.5
2025-07-11 05:00:00+02:00,20250711,4,12.5,12.5,12.5
2025-07-11 06:00:00+02:00,20250711,5,15.1,15.0,15.1
2025-07-11 07:00:00+02:00,20250711,6,17.7,15.8,17.7
